,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Type,Unnamed: 6,Date,Unnamed: 8,Num,Unnamed: 10,Memo,Unnamed: 12,Name,Unnamed: 14,Item,Unnamed: 16,Qty,Unnamed: 18,Sales Price,Unnamed: 20,Amount,Unnamed: 22,Balance
789,,,,,,Invoice,,10/19/2018,,14075.0,,Overmolding Trial with MTD owned test inserts.  10 Samples per material-chronoflex and grilamid,,Engineered Products Inc.:8522,,Svc:Micro Molds,,1.00,,"5,000.00",,"5,000.00",,"5,000.00"
790,,,Total 8522,,,,,,,,,,,,,,,1.00,,,,"5,000.00",,"5,000.00"
791,,Total Engineered Products Inc.,,,,,,,,,,,,,,,,1.00,,,,"5,000.00",,"5,000.00"
792,,"FibroGen, Inc.",,,,,,,,,,,,,,,,,,,,,,
793,,,8477,,,,,,,,,,,,,,,,,,,,,
794,,,,,,Invoice,,01/12/2018,,13633.0,,"Visit GFE to evaluate tooling, disassembly of tooling and packaging, assembly of tooling & IQ of...",,"FibroGen, Inc.:8477",,Svc:Micro Molds,,0.50,,"7,500.00",,"3,750.00",,"3,750.00"
795,,,Total 8477,,,,,,,,,,,,,,,0.50,,,,"3,750.00",,"3,750.00"
796,,,M3809,,,,,,,,,,,,,,,,,,,,,
797,,,,,,Invoice,,02/16/2018,,13710.0,,"Process development/MT2 for (1) material type for Micron Lens (32) Progress Samples, summary rep...",,"FibroGen, Inc.:M3809",,Svc:Micro Molding,,1.00,,"7,360.00",,"7,360.00",,"7,360.00"
798,,,Total M3809,,,,,,,,,,,,,,,1.00,,,,"7,360.00",,"7,360.00"
799,,"Total FibroGen, Inc.",,,,,,,,,,,,,,,,1.50,,,,"11,110.00",,"11,110.00"
800,,Fresenius Medical,,,,,,,,,,,,,,,,,,,,,,
801,,,M3653,,,,,,,,,,,,,,,,,,,,,
802,,,,,,Invoice,,02/09/2018,,13697.0,,#280465 Rev. 1,,Fresenius Medical:M3653,,Svc:Micro Molding,,1.00,,"5,870.00",,"5,870.00",,"5,870.00"
803,,,Total M3653,,,,,,,,,,,,,,,1.00,,,,"5,870.00",,"5,870.00"
804,,Total Fresenius Medical,,,,,,,,,,,,,,,,1.00,,,,"5,870.00",,"5,870.00"
805,,Freudenberg Medical,,,,,,,,,,,,,,,,,,,,,,
806,,,M3758,,,,,,,,,,,,,,,,,,,,,
807,,,,,,Invoice,,01/05/2018,,13629.0,,Tension Breaker PN1002049 Rev B,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"8,080.00"
808,,,,,,Invoice,,01/19/2018,,13652.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"16,160.00"
809,,,,,,Invoice,,01/31/2018,,13676.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"24,240.00"
810,,,,,,Invoice,,02/09/2018,,13689.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"32,320.00"
811,,,,,,Invoice,,02/16/2018,,13706.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"40,400.00"
812,,,,,,Invoice,,02/22/2018,,13722.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"48,480.00"
813,,,,,,Invoice,,03/02/2018,,13736.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"56,560.00"
814,,,,,,Invoice,,03/09/2018,,13748.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"64,640.00"
815,,,,,,Invoice,,03/16/2018,,13758.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"72,720.00"
816,,,,,,Invoice,,03/23/2018,,13765.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"80,800.00"
817,,,,,,Invoice,,04/06/2018,,13780.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"88,880.00"
818,,,,,,Invoice,,04/13/2018,,13787.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"96,960.00"
819,,,,,,Invoice,,04/27/2018,,13811.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"105,040.00"
820,,,,,,Invoice,,04/30/2018,,13821.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"113,120.00"
821,,,,,,Invoice,,05/11/2018,,13835.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"121,200.00"
822,,,,,,Invoice,,05/18/2018,,13845.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"129,280.00"
823,,,,,,Invoice,,05/24/2018,,13859.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"137,360.00"
824,,,,,,Invoice,,06/08/2018,,13873.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"145,440.00"
825,,,,,,Invoice,,06/08/2018,,13884.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"153,520.00"
826,,,,,,Invoice,,06/15/2018,,13898.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"161,600.00"
827,,,,,,Invoice,,06/29/2018,,13914.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"169,680.00"
828,,,,,,Invoice,,07/13/2018,,13938.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"177,760.00"
829,,,,,,Invoice,,07/13/2018,,13945.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"185,840.00"
830,,,,,,Invoice,,07/26/2018,,13949.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"193,920.00"
831,,,,,,Invoice,,08/02/2018,,13965.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"202,000.00"
832,,,,,,Invoice,,08/10/2018,,13977.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"210,080.00"
833,,,,,,Invoice,,08/17/2018,,13985.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"218,160.00"
834,,,,,,Invoice,,08/31/2018,,13996.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"226,240.00"
835,,,,,,Invoice,,09/07/2018,,14008.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"234,320.00"
836,,,,,,Invoice,,09/14/2018,,14026.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"242,400.00"
837,,,,,,Invoice,,09/28/2018,,14032.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"250,480.00"
838,,,,,,Invoice,,10/05/2018,,14045.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"258,560.00"
839,,,,,,Invoice,,10/12/2018,,14062.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"266,640.00"
840,,,,,,Invoice,,10/12/2018,,14064.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"274,720.00"
841,,,,,,Invoice,,10/26/2018,,14087.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"282,800.00"
842,,,,,,Invoice,,11/01/2018,,14101.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"40,000.00",,0.202,,"8,080.00",,"290,880.00"
843,,,,,,Invoice,,11/08/2018,,14112.0,,Tension Breaker PN1002049,,Freudenberg Medical:M3758,,Svc:Micro Molding,,"30,000.00",,0.202,,"6,060.00",,"296,940.00"
844,,,Total M3758,,,,,,,,,,,,,,,"1,470,000.00",,,,"296,940.00",,"296,940.00"
845,,,M4097,,,,,,,,,,,,,,,,,,,,,
846,,,,,,Invoice,,11/15/2018,,14127.0,,1002049 Rev. B Tension Breaker,,Freudenberg Medical:M4097,,Svc:Micro Molding,,"50,000.00",,0.199,,"9,950.00",,"9,950.00"
847,,,,,,Invoice,,11/29/2018,,14136.0,,1002049 Rev. B Tension Breaker,,Freudenberg Medical:M4097,,Svc:Micro Molding,,"50,000.00",,0.199,,"9,950.00",,"19,900.00"
848,,,,,,Invoice,,12/13/2018,,14168.0,,1002049 Rev. B Tension Breaker,,Freudenberg Medical:M4097,,Svc:Micro Molding,,"50,000.00",,0.199,,"9,950.00",,"29,850.00"
849,,,,,,Invoice,,12/21/2018,,14183.0,,1002049 Rev. B Tension Breaker,,Freudenberg Medical:M4097,,Svc:Micro Molding,,"50,000.00",,0.199,,"9,950.00",,"39,800.00"
850,,,Total M4097,,,,,,,,,,,,,,,"200,000.00",,,,"39,800.00",,"39,800.00"
851,,Total Freudenberg Medical,,,,,,,,,,,,,,,,"1,670,000.00",,,,"336,740.00",,"336,740.00"
852,,Glaukos Corp,,,,,,,,,,,,,,,,,,,,,,
853,,,M3806,,,,,,,,,,,,,,,,,,,,,
854,,,,,,Invoice,,01/05/2018,,13628.0,,"Set up and run (1) customer supplied TPU material in MTD owned tooling, grind runners to produce...",,Glaukos Corp:M3806,,Svc:Micro Molding,,1.00,,"5,000.00",,"5,000.00",,"5,000.00"
855,,,Total M3806,,,,,,,,,,,,,,,1.00,,,,"5,000.00",,"5,000.00"
856,,Total Glaukos Corp,,,,,,,,,,,,,,,,1.00,,,,"5,000.00",,"5,000.00"
857,,Impel Neuropharma,,,,,,,,,,,,,,,,,,,,,,
858,,,M3835,,,,,,,,,,,,,,,,,,,,,
859,,,,,,Invoice,,01/31/2018,,13675.0,,"(15,500 pcs.) Nozzle, Front Loaded",,Impel Neuropharma:M3835,,Svc:Micro Molding,,"15,500.00",,1.317,,"20,413.50",,"20,413.50"
860,,,Total M3835,,,,,,,,,,,,,,,"15,500.00",,,,"20,413.50",,"20,413.50"
861,,,M3849,,,,,,,,,,,,,,,,,,,,,
862,,,,,,Invoice,,02/16/2018,,13705.0,,"(2,500) Nozzle Front Loaded 00138-01 Rev C",,Impel Neuropharma:M3849,,Svc:Mico Molds/Micromolding,,"2,500.00",,2.65,,"6,625.00",,"6,625.00"
863,,,Total M3849,,,,,,,,,,,,,,,"2,500.00",,,,"6,625.00",,"6,625.00"
864,,Total Impel Neuropharma,,,,,,,,,,,,,,,,"18,000.00",,,,"27,038.50",,"27,038.50"
865,,Intersect ENT,,,,,,,,,,,,,,,,,,,,,,
866,,,M3839,,,,,,,,,,,,,,,,,,,,,
867,,,,,,Invoice,,02/16/2018,,13701.0,,IV Range Expansion Cap Ribbon Fiber DWG#00220,,Intersect ENT:M3839,,Svc:Micro Molding,,1.00,,"15,490.00",,"15,490.00",,"15,490.00"
868,,,Total M3839,,,,,,,,,,,,,,,1.00,,,,"15,490.00",,"15,490.00"
869,,,M3868,,,,,,,,,,,,,,,,,,,,,
870,,,,,,Invoice,,03/02/2018,,13735.0,,"Cap, Ribbon Fiber S8",,Intersect ENT:M3868,,Svc:Micro Molding,,"2,000.00",,2.157,,"4,314.00",,"4,314.00"
871,,,,,,Invoice,,03/16/2018,,13751.0,,"Cap, Ribbon Fiber S8",,Intersect ENT:M3868,,Svc:Micro Molding,,"12,300.00",,2.157,,"26,531.10",,"30,845.10"
872,,,Total M3868,,,,,,,,,,,,,,,"14,300.00",,,,"30,845.10",,"30,845.10"
873,,,M3905,,,,,,,,,,,,,,,,,,,,,
874,,,,,,Invoice,,04/20/2018,,13806.0,,"Cap, Ribbon Fiber",,Intersect ENT:M3905,,Svc:Micro Molding,,"23,348.00",,2.054,,"47,956.79",,"47,956.79"
875,,,Total M3905,,,,,,,,,,,,,,,"23,348.00",,,,"47,956.79",,"47,956.79"
876,,,M3986,,,,,,,,,,,,,,,,,,,,,
877,,,,,,Invoice,,12/13/2018,,14174.0,,"Cap, Ribbon Fiber, 00220 Rev. T",,Intersect ENT:M3986,,Svc:Micro Molding,,"20,000.00",,2.08,,"41,600.00",,"41,600.00"
878,,,Total M3986,,,,,,,,,,,,,,,"20,000.00",,,,"41,600.00",,"41,600.00"
879,,Total Intersect ENT,,,,,,,,,,,,,,,,"57,649.00",,,,"135,891.89",,"135,891.89"
880,,L-3 Insight Technology,,,,,,,,,,,,,,,,,,,,,,
881,,,M3782,,,,,,,,,,,,,,,,,,,,,
882,,,,,,Invoice,,02/02/2018,,13685.0,,"Retainer, Lens, Visible Laser LAM-140",,L-3 Insight Technology:M3782,,Svc:Micro Molding,,"25,000.00",,0.597,,"14,925.00",,"14,925.00"
883,,,Total M3782,,,,,,,,,,,,,,,"25,000.00",,,,"14,925.00",,"14,925.00"
884,,,M3861,,,,,,,,,,,,,,,,,,,,,
885,,,,,,Invoice,,04/06/2018,,13772.0,,"LAM-140 Retainer, Lens, Visible Laser",,L-3 Insight Technology:M3861,,Svc:Micro Molding,,"50,000.00",,0.597,,"29,850.00",,"29,850.00"
886,,,Total M3861,,,,,,,,,,,,,,,"50,000.00",,,,"29,850.00",,"29,850.00"
887,,,M4056,,,,,,,,,,,,,,,,,,,,,
888,,,,,,Invoice,,10/19/2018,,14077.0,,"LAM-140 Rev 3 Retainer, Lens,Visible Laser",,L-3 Insight Technology:M4056,,Svc:Micro Molding,,"25,000.00",,0.597,,"14,925.00",,"14,925.00"
889,,,Total M4056,,,,,,,,,,,,,,,"25,000.00",,,,"14,925.00",,"14,925.00"
890,,Total L-3 Insight Technology,,,,,,,,,,,,,,,,"100,000.00",,,,"59,700.00",,"59,700.00"
891,,"Laramed Solutions, Inc.",,,,,,,,,,,,,,,,,,,,,,
892,,,M3941,,,,,,,,,,,,,,,,,,,,,
893,,,,,,Invoice,,04/20/2018,,13809.0,,Versaflex material bought by MTD to be reimbursed by Laramed.  Unused resin to be sent to Laramed.,,"Laramed Solutions, Inc.:M3941",,Svc:Micro Molding,,1.00,,379.00,,379.00,,379.00
894,,,Total M3941,,,,,,,,,,,,,,,1.00,,,,379.00,,379.00
895,,"Total Laramed Solutions, Inc.",,,,,,,,,,,,,,,,1.00,,,,379.00,,379.00
896,,"LayerBio, Inc.",,,,,,,,,,,,,,,,,,,,,,
897,,,8516,,,,,,,,,,,,,,,,,,,,,
898,,,,,,Invoice,,09/21/2018,,14029.0,,Micropill Fixture,,"LayerBio, Inc.:8516",,Svc:Micro Molds,,0.50,,"16,000.00",,"8,000.00",,"8,000.00"
899,,,,,,Invoice,,10/12/2018,,14067.0,,Micropill Fixture,,"LayerBio, Inc.:8516",,Svc:Micro Molds,,0.50,,"16,000.00",,"8,000.00",,"16,000.00"
900,,,Total 8516,,,,,,,,,,,,,,,1.00,,,,"16,000.00",,"16,000.00"
901,,"Total LayerBio, Inc.",,,,,,,,,,,,,,,,1.00,,,,"16,000.00",,"16,000.00"
902,,Lighthouse Imaging LLC,,,,,,,,,,,,,,,,,,,,,,
903,,,M3842,,,,,,,,,,,,,,,,,,,,,
904,,,,,,Invoice,,01/24/2018,,13668.0,,"(1,000) Optics Housing PN 8001686",,Lighthouse Imaging LLC:M3842,,Svc:Micro Molding,,"1,000.00",,7.807,,"7,807.00",,"7,807.00"
905,,,Total M3842,,,,,,,,,,,,,,,"1,000.00",,,,"7,807.00",,"7,807.00"
906,,,M3843,,,,,,,,,,,,,,,,,,,,,
907,,,,,,Invoice,,01/24/2018,,13669.0,,"(1,000) LED Cover PN#8001687",,Lighthouse Imaging LLC:M3843,,Svc:Micro Molding,,"1,000.00",,6.391,,"6,391.00",,"6,391.00"
908,,,Total M3843,,,,,,,,,,,,,,,"1,000.00",,,,"6,391.00",,"6,391.00"
909,,,M4015,,,,,,,,,,,,,,,,,,,,,
910,,,,,,Invoice,,07/31/2018,,13961.0,,VL2 Cable Cap 8001501 Rev. C,,Lighthouse Imaging LLC:M4015,,Svc:Micro Molding,,"5,000.00",,2.31,,"11,550.00",,"11,550.00"
911,,,Total M4015,,,,,,,,,,,,,,,"5,000.00",,,,"11,550.00",,"11,550.00"
912,,,M4071,,,,,,,,,,,,,,,,,,,,,
913,,,,,,Invoice,,10/04/2018,,14049.0,,8001686 Rev. J Optics Housing,,Lighthouse Imaging LLC:M4071,,Svc:Micro Molding,,"1,500.00",,6.986,,"10,479.00",,"10,479.00"
914,,,Total M4071,,,,,,,,,,,,,,,"1,500.00",,,,"10,479.00",,"10,479.00"
915,,,M4072,,,,,,,,,,,,,,,,,,,,,
916,,,,,,Invoice,,10/04/2018,,14050.0,,8001687 Rev. G LED Cover,,Lighthouse Imaging LLC:M4072,,Svc:Micro Molding,,"1,500.00",,5.471,,"8,206.50",,"8,206.50"
917,,,Total M4072,,,,,,,,,,,,,,,"1,500.00",,,,"8,206.50",,"8,206.50"
918,,Total Lighthouse Imaging LLC,,,,,,,,,,,,,,,,"10,000.00",,,,"44,433.50",,"44,433.50"
919,,Microdul AG,,,,,,,,,,,,,,,,,,,,,,
920,,,M3930,,,,,,,,,,,,,,,,,,,,,
921,,,,,,Invoice,,04/20/2018,,13796.0,,Battery Cap 6040050965 Rev. A,,Microdul AG:M3930,,Svc:Micro Molding,,"1,100.00",,6.2827,,"6,910.97",,"6,910.97"
922,,,,,,Invoice,,04/20/2018,,13796.0,,Shipping  ,,Microdul AG:M3930,,Freight (Shipping  ),,1.00,,10.00,,10.00,,"6,920.97"
923,,,,,,Credit Memo,,05/16/2018,,13853.0,,Shipping  ,,Microdul AG:M3930,,Freight (Shipping  ),,-1.00,,10.00,,-10.00,,"6,910.97"
924,,,Total M3930,,,,,,,,,,,,,,,"1,100.00",,,,"6,910.97",,"6,910.97"
925,,Total Microdul AG,,,,,,,,,,,,,,,,"1,100.00",,,,"6,910.97",,"6,910.97"
926,,NeuraMedica,,,,,,,,,,,,,,,,,,,,,,
927,,,M4008,,,,,,,,,,,,,,,,,,,,,
928,,,,,,Invoice,,09/10/2018,,14020.0,,Set up to run (500) grams of Glycoprene 6829 to produce Notched Dural Clip,,NeuraMedica:M4008,,Svc:Micro Molding,,1.00,,"9,465.00",,"9,465.00",,"9,465.00"
929,,,Total M4008,,,,,,,,,,,,,,,1.00,,,,"9,465.00",,"9,465.00"
930,,,M4014,,,,,,,,,,,,,,,,,,,,,
931,,,,,,Invoice,,08/24/2018,,13992.0,,Perform (7) variable annealing DOE for Dural Clip,,NeuraMedica:M4014,,Svc:Micro Molding,,1.00,,"2,700.00",,"2,700.00",,"2,700.00"
932,,,Total M4014,,,,,,,,,,,,,,,1.00,,,,"2,700.00",,"2,700.00"
933,,Total NeuraMedica,,,,,,,,,,,,,,,,2.00,,,,"12,165.00",,"12,165.00"
934,,Nordson Medical Design and Development,,,,,,,,,,,,,,,,,,,,,,
935,,,M3771,,,,,,,,,,,,,,,,,,,,,
936,,,,,,Invoice,,04/20/2018,,13808.0,,"(1) Center wire process development, mold trial 2 (MT2)",,Nordson Medical Design and Development:M3771,,Svc:Micro Molding,,1.00,,"22,410.00",,"22,410.00",,"22,410.00"
937,,,Total M3771,,,,,,,,,,,,,,,1.00,,,,"22,410.00",,"22,410.00"
938,,,M3772,,,,,,,,,,,,,,,,,,,,,
939,,,,,,Invoice,,06/08/2018,,13875.0,,(1) Center wire validation activities OQ/PQ activities,,Nordson Medical Design and Development:M3772,,Svc:Micro Molding,,1.00,,"20,620.00",,"20,620.00",,"20,620.00"
940,,,,,,Invoice,,06/08/2018,,13875.0,,Shipping  ,,Nordson Medical Design and Development:M3772,,Freight (Shipping  ),,1.00,,24.59,,24.59,,"20,644.59"
941,,,Total M3772,,,,,,,,,,,,,,,2.00,,,,"20,644.59",,"20,644.59"
942,,,M3846,,,,,,,,,,,,,,,,,,,,,
943,,,,,,Invoice,,01/29/2018,,13672.0,,(150 pcs) Extended MT2 Nominal run for Center wire Overmolded,,Nordson Medical Design and Development:M3846,,Svc:Micro Molding,,1.00,,"8,441.00",,"8,441.00",,"8,441.00"
944,,,Total M3846,,,,,,,,,,,,,,,1.00,,,,"8,441.00",,"8,441.00"
945,,,M3847,,,,,,,,,,,,,,,,,,,,,
946,,,,,,Invoice,,03/23/2018,,13762.0,,Center wire overmolded assemblies using MT2 nominal process inlcudes 500pcs Engineering samples,,Nordson Medical Design and Development:M3847,,Svc:Mico Molds/Micromolding,,1.00,,"22,577.00",,"22,577.00",,"22,577.00"
947,,,Total M3847,,,,,,,,,,,,,,,1.00,,,,"22,577.00",,"22,577.00"
948,,,M3969,,,,,,,,,,,,,,,,,,,,,
949,,,,,,Invoice,,06/15/2018,,13895.0,,Center Wire Overmolded 147-24060-00 Rev. A,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,"1,065.00",,17.424,,"18,556.56",,"18,556.56"
950,,,,,,Invoice,,06/22/2018,,13908.0,,Center Wire Overmolded 147-24060-00 Rev. A,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,"1,119.00",,17.424,,"19,497.46",,"38,054.02"
951,,,,,,Invoice,,06/29/2018,,13919.0,,Center Wire Overmolded 147-24060-00 Rev. A,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,"1,018.00",,17.424,,"17,737.63",,"55,791.65"
952,,,,,,Invoice,,07/05/2018,,13923.0,,Center Wire Overmolded 147-24060-00 Rev. A,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,"1,018.00",,17.424,,"17,737.63",,"73,529.28"
953,,,,,,Invoice,,07/13/2018,,13939.0,,Center Wire Overmolded 147-24060-00 Rev. A,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,"2,789.00",,17.424,,"48,595.54",,"122,124.82"
954,,,,,,Invoice,,07/26/2018,,13950.0,,Center Wire Overmolded 147-24060-00 Rev. B,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,"1,077.00",,17.424,,"18,765.65",,"140,890.46"
955,,,,,,Invoice,,09/07/2018,,14016.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3969,,Svc:Micro Molding,,87.00,,17.42391,,"1,515.88",,"142,406.34"
956,,,Total M3969,,,,,,,,,,,,,,,"8,173.00",,,,"142,406.34",,"142,406.34"
957,,,M3970,,,,,,,,,,,,,,,,,,,,,
958,,,,,,Invoice,,09/07/2018,,14017.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3970,,Svc:Micro Molding,,198.00,,17.424,,"3,449.95",,"3,449.95"
959,,,,,,Invoice,,09/14/2018,,14019.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3970,,Svc:Micro Molding,,"1,409.00",,17.424,,"24,550.42",,"28,000.37"
960,,,,,,Invoice,,09/21/2018,,14028.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3970,,Svc:Micro Molding,,"1,578.00",,17.424,,"27,495.07",,"55,495.44"
961,,,,,,Invoice,,09/28/2018,,14031.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3970,,Svc:Micro Molding,,"1,815.00",,17.424,,"31,624.56",,"87,120.00"
962,,,Total M3970,,,,,,,,,,,,,,,"5,000.00",,,,"87,120.00",,"87,120.00"
963,,,M3971,,,,,,,,,,,,,,,,,,,,,
964,,,,,,Invoice,,10/19/2018,,14074.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3971,,Svc:Micro Molding,,898.00,,17.424,,"15,646.75",,"15,646.75"
965,,,,,,Invoice,,10/31/2018,,14099.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3971,,Svc:Micro Molding,,"2,828.00",,17.424,,"49,275.07",,"64,921.82"
966,,,,,,Invoice,,11/29/2018,,14150.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3971,,Svc:Micro Molding,,"1,274.00",,17.424,,"22,198.18",,"87,120.00"
967,,,Total M3971,,,,,,,,,,,,,,,"5,000.00",,,,"87,120.00",,"87,120.00"
968,,,M3972,,,,,,,,,,,,,,,,,,,,,
969,,,,,,Invoice,,11/29/2018,,14151.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3972,,Svc:Micro Molding,,"3,984.00",,17.424,,"69,417.22",,"69,417.22"
970,,,,,,Invoice,,12/21/2018,,14186.0,,Center Wire Overmolded 147-24060-00 Rev. C,,Nordson Medical Design and Development:M3972,,Svc:Micro Molding,,"1,016.00",,17.424,,"17,702.78",,"87,120.00"
971,,,Total M3972,,,,,,,,,,,,,,,"5,000.00",,,,"87,120.00",,"87,120.00"
972,,Total Nordson Medical Design and Development,,,,,,,,,,,,,,,,"23,178.00",,,,"477,838.93",,"477,838.93"
973,,Optikos Corporation,,,,,,,,,,,,,,,,,,,,,,
974,,,M4090,,,,,,,,,,,,,,,,,,,,,
975,,,,,,Invoice,,11/29/2018,,14142.0,,"050-01040AFF Rev. A Optics Block, RV optic assy, phase II",,Optikos Corporation:M4090,,Svc:Micro Molding,,"1,100.00",,9.92,,"10,912.00",,"10,912.00"
976,,,Total M4090,,,,,,,,,,,,,,,"1,100.00",,,,"10,912.00",,"10,912.00"
977,,,M4091,,,,,,,,,,,,,,,,,,,,,
978,,,,,,Invoice,,12/21/2018,,14185.0,,"050-01040AFF Rev. A Optics Block, RV optic assy, phase II",,Optikos Corporation:M4091,,Svc:Micro Molding,,"1,000.00",,9.92,,"9,920.00",,"9,920.00"
979,,,Total M4091,,,,,,,,,,,,,,,"1,000.00",,,,"9,920.00",,"9,920.00"
980,,Total Optikos Corporation,,,,,,,,,,,,,,,,"2,100.00",,,,"20,832.00",,"20,832.00"
981,,"Opus KSD, Inc.",,,,,,,,,,,,,,,,,,,,,,
982,,,M3669,,,,,,,,,,,,,,,,,,,,,
983,,,,,,Invoice,,02/02/2018,,13680.0,,GRD Staples-4 cavity,,"Opus KSD, Inc.:M3669",,Svc:Micro Molding,,"159,218.00",,0.685,,"109,064.33",,"109,064.33"
